age,listening_time,songs_played_per_day,skip_rate,is_churned
56,232,63,0.01,0
34,138,41,0.04,0
50,297,44,0.34,1
36,19,81,0.52,0
56,264,28,0.3,0
22,203,92,0.35,0
25,104,51,0.2,0
41,272,3,0.47,0
52,299,56,0.59,0
35,249,64,0.56,0
39,201,60,0.51,1
40,103,85,0.38,1
24,226,98,0.1,0
44,137,38,0.2,0
54,43,26,0.59,1
46,81,38,0.33,0
21,137,75,0.05,0
20,248,79,0.07,0
24,151,30,0.16,1
46,32,29,0.19,0
25,36,16,0.5,0
34,262,17,0.18,0
36,54,37,0.52,0
37,52,41,0.28,0
31,145,7,0.01,0
17,32,71,0.27,0
58,295,12,0.49,0
18,139,55,0.44,0
57,125,60,0.26,1
31,151,46,0.6,0
43,275,38,0.59,0
37,204,59,0.39,1
27,234,56,0.15,0
30,267,45,0.17,1
51,263,83,0.03,1
30,78,65,0.08,1
37,199,55,0.28,0
23,103,10,0.58,0
32,114,62,0.59,1
50,25,28,0.11,0
37,148,84,0.02,0
37,244,13,0.31,0
38,55,33,0.18,0
24,141,56,0.43,0
42,133,3,0.1,0
37,166,38,0.17,0
44,113,14,0.57,0
18,113,5,0.27,1
41,147,59,0.36,1
16,203,38,0.35,0
49,188,45,0.31,0
31,131,76,0.58,0
23,78,48,0.43,0
54,243,93,0.51,0
35,230,60,0.09,1
33,127,60,0.07,0
21,210,29,0.35,0
59,32,88,0.12,0
39,44,54,0.52,0
23,238,91,0.2,0
16,171,7,0.27,1
57,79,12,0.08,0
52,88,13,0.03,0
46,273,3,0.22,0
42,35,50,0.06,1
25,16,83,0.35,0
38,89,54,0.28,0
25,220,64,0.57,0
47,129,85,0.27,0
38,185,2,0.05,0
32,286,39,0.01,0
58,83,8,0.09,0
27,242,1,0.0,1
58,134,67,0.27,0
57,180,45,0.54,0
39,206,37,0.54,0
55,97,25,0.39,0
21,236,88,0.27,0
18,226,7,0.32,0
24,60,93,0.47,0
36,270,73,0.42,1
50,128,9,0.26,0
26,171,49,0.21,0
28,299,96,0.49,1
45,227,14,0.28,1
47,165,22,0.14,0
36,22,44,0.33,0
41,118,94,0.53,1
53,221,50,0.36,0
50,94,64,0.49,1
25,165,60,0.58,0
40,239,57,0.53,0
33,146,25,0.43,0
19,118,87,0.46,0
36,128,22,0.6,0
28,251,38,0.1,0
50,228,33,0.07,1
38,222,62,0.31,0
55,124,69,0.43,1
18,203,12,0.24,1
28,292,28,0.08,0
47,235,10,0.1,0
25,69,32,0.29,0
48,137,43,0.24,1
43,59,65,0.28,0
36,233,76,0.55,1
33,140,77,0.37,0
55,213,36,0.46,0
46,139,44,0.21,0
45,53,18,0.38,1
51,268,9,0.3,0
20,74,10,0.27,0
30,51,93,0.2,0
58,222,68,0.26,1
51,144,59,0.16,0
37,180,11,0.32,0
16,62,53,0.53,1
36,70,61,0.29,0
19,165,12,0.48,0
38,229,54,0.26,0
22,180,77,0.1,0
56,173,83,0.01,0
40,152,8,0.09,1
58,214,80,0.21,1
48,286,61,0.08,1
42,188,35,0.15,0
43,29,5,0.25,0
20,161,59,0.44,0
39,123,6,0.53,0
53,107,6,0.53,0
34,99,60,0.19,1
59,270,89,0.23,1
28,220,96,0.01,0
54,129,54,0.26,0
22,145,21,0.44,0
52,248,66,0.02,1
28,168,15,0.48,0
30,15,81,0.26,0
25,208,70,0.09,0
17,188,45,0.28,0
51,13,93,0.02,0
23,49,33,0.28,0
43,241,38,0.24,0
25,287,23,0.51,0
58,141,84,0.27,0
49,287,52,0.27,0
34,25,76,0.45,0
59,135,99,0.57,1
28,146,88,0.35,1
31,94,97,0.04,0
43,227,37,0.13,0
24,255,45,0.05,0
55,191,88,0.12,0
37,239,39,0.22,1
42,205,13,0.12,1
35,110,96,0.41,1
25,146,37,0.1,1
38,86,59,0.52,0
56,110,94,0.33,0
54,49,25,0.01,1
56,75,68,0.44,1
46,173,44,0.57,0
55,94,72,0.29,0
55,279,24,0.23,1
21,226,80,0.43,0
49,210,11,0.07,0
24,256,11,0.3,0
23,77,12,0.07,1
25,249,33,0.07,0
56,184,19,0.1,0
54,224,60,0.4,0
46,206,23,0.49,0
22,118,74,0.48,0
55,63,46,0.53,1
40,110,16,0.09,0
17,209,49,0.51,0
49,168,87,0.48,0
26,85,75,0.52,1
25,26,88,0.11,0
57,213,85,0.05,0
28,45,62,0.54,1
21,93,31,0.37,0
53,96,10,0.59,1
32,233,57,0.51,1
28,61,31,0.57,1
16,206,58,0.29,0
41,151,3,0.32,0
45,196,42,0.13,0
54,242,1,0.35,0
16,215,30,0.36,0
46,14,23,0.19,0
34,221,71,0.16,1
44,157,15,0.01,0
18,224,19,0.58,1
47,233,32,0.11,0
48,19,47,0.43,1
56,159,21,0.17,0
40,167,60,0.37,1
55,84,46,0.21,0
49,264,89,0.23,0
53,219,92,0.13,0
48,206,85,0.19,0
56,260,21,0.06,1
57,125,96,0.46,1
58,83,80,0.05,0
37,22,95,0.41,1
18,274,64,0.51,0
30,158,52,0.54,0
38,28,51,0.09,0
16,124,51,0.13,0
49,166,69,0.14,0
32,154,70,0.57,0
27,23,42,0.39,0
17,239,42,0.01,0
54,133,47,0.08,0
25,77,20,0.15,0
30,75,42,0.28,1
53,113,59,0.35,0
18,56,24,0.46,0
59,141,99,0.07,0
20,114,44,0.47,0
16,131,40,0.34,0
21,49,46,0.16,0
59,203,11,0.21,1
59,179,26,0.3,0
59,126,21,0.05,1
31,237,50,0.54,0
23,99,74,0.26,0
56,205,64,0.47,0
52,297,63,0.1,0
44,242,96,0.32,0
29,121,8,0.12,0
44,48,72,0.51,0
21,136,20,0.55,1
43,257,62,0.51,0
34,256,46,0.06,0
18,132,38,0.35,0
35,126,17,0.45,0
58,67,78,0.15,0
35,80,77,0.52,0
47,26,42,0.35,1
18,17,94,0.52,0
19,149,55,0.43,0
28,247,13,0.18,0
25,12,40,0.06,0
26,244,73,0.32,1
39,41,92,0.44,0
32,32,90,0.53,0
18,263,73,0.45,0
50,85,7,0.47,1
29,88,6,0.3,1
54,264,67,0.27,0
51,151,86,0.34,1
40,58,78,0.21,0
48,128,5,0.29,1
37,75,13,0.18,0
40,80,46,0.39,0
23,298,23,0.29,0
37,101,26,0.25,0
20,281,37,0.41,0
43,292,19,0.32,1
27,50,89,0.02,0
24,287,70,0.37,0
36,248,92,0.39,0
23,273,37,0.32,1
31,88,91,0.48,0
46,70,98,0.21,1
40,265,31,0.54,0
57,188,92,0.1,0
59,15,42,0.49,1
42,199,44,0.19,0
56,80,56,0.4,1
53,266,4,0.17,0
59,37,39,0.15,0
41,69,77,0.1,1
31,290,51,0.38,1
41,25,52,0.33,0
23,37,59,0.28,1
54,180,74,0.2,0
26,53,61,0.14,1
48,91,85,0.02,1
49,211,56,0.03,1
22,139,65,0.57,1
33,42,63,0.53,0
18,200,31,0.49,0
57,261,5,0.52,0
46,65,88,0.43,0
34,103,15,0.39,1
38,105,28,0.45,0
50,253,92,0.23,0
21,33,30,0.58,0
16,239,36,0.17,0
54,179,85,0.13,1
28,123,71,0.43,0
30,287,60,0.15,1
16,255,63,0.07,0
23,230,3,0.41,1
56,40,29,0.37,1
55,130,81,0.31,0
23,175,87,0.02,0
38,10,23,0.57,0
17,294,97,0.18,0
42,132,62,0.44,0
19,251,96,0.11,1
40,168,64,0.19,0
22,283,33,0.51,1
56,194,57,0.41,0
18,263,39,0.35,0
17,184,20,0.47,0
32,111,94,0.29,0
49,230,78,0.06,0
34,204,11,0.03,0
18,284,71,0.05,1
41,201,47,0.04,0
26,67,7,0.02,0
34,293,33,0.35,0
22,98,37,0.39,0
49,112,71,0.19,0
30,229,27,0.09,1
40,67,41,0.53,0
46,53,76,0.39,0
37,169,37,0.38,1
34,55,79,0.24,1
22,298,5,0.31,0
36,127,17,0.1,0
35,208,55,0.29,0
55,103,43,0.55,0
45,133,54,0.3,0
32,284,39,0.44,1
43,156,89,0.59,1
52,273,15,0.09,0
17,48,10,0.24,0
50,75,73,0.39,1
21,187,88,0.3,0
36,296,75,0.37,1
48,40,69,0.38,1
28,123,73,0.59,0
26,247,49,0.46,0
36,174,42,0.16,0
52,112,84,0.48,1
37,25,1,0.28,0
26,193,89,0.55,0
20,183,30,0.3,0
53,127,86,0.44,0
21,289,93,0.39,1
52,262,84,0.36,1
54,192,77,0.45,0
49,22,55,0.58,1
33,195,33,0.0,0
47,238,3,0.15,0
58,36,86,0.34,0
43,255,61,0.09,0
40,219,98,0.34,0
42,81,68,0.23,1
27,76,34,0.18,0
49,263,43,0.52,0
40,73,15,0.04,0
17,249,72,0.22,1
16,182,52,0.45,0
48,193,74,0.46,0
39,179,93,0.15,0
33,40,51,0.29,0
50,82,45,0.15,0
38,278,86,0.55,1
23,197,71,0.11,1
21,153,41,0.41,1
33,127,33,0.09,0
32,12,96,0.47,1
46,164,92,0.1,0
34,113,92,0.34,1
16,72,62,0.32,0
31,135,83,0.04,0
38,135,12,0.04,0
54,189,20,0.09,0
30,57,24,0.31,0
50,167,3,0.25,0
42,13,28,0.26,0
38,172,11,0.32,0
25,296,69,0.52,1
42,73,16,0.2,0
43,231,49,0.56,0
52,161,7,0.46,1
37,79,27,0.13,0
29,66,89,0.14,0
52,180,86,0.13,0
45,214,9,0.18,0
17,115,8,0.2,0
52,204,58,0.11,0
53,32,54,0.29,0
49,173,5,0.39,0
50,269,52,0.17,0
50,281,40,0.31,0
48,226,45,0.44,0
24,165,71,0.22,0
44,155,97,0.2,0
38,161,66,0.52,1
30,15,24,0.0,0
19,288,1,0.19,0
24,16,27,0.1,1
53,101,64,0.35,0
46,100,46,0.56,0
56,50,5,0.58,0
50,97,74,0.32,0
40,49,1,0.47,1
36,211,44,0.54,1
20,60,15,0.49,0
18,23,39,0.22,1
20,140,48,0.45,0
53,211,60,0.46,1
29,119,90,0.42,0
52,117,83,0.56,1
23,215,42,0.33,0
41,66,3,0.55,0
31,17,97,0.07,0
23,219,79,0.28,0
45,246,6,0.22,1
38,30,64,0.04,0
44,141,72,0.17,0
51,42,22,0.43,0
20,188,32,0.48,0
46,56,96,0.58,0
21,93,99,0.1,0
19,89,74,0.33,0
36,133,6,0.59,0
41,201,54,0.55,1
29,279,6,0.46,0
46,101,13,0.08,0
59,259,59,0.05,0
29,181,28,0.28,1
47,158,36,0.53,0
41,236,9,0.08,1
50,235,3,0.55,1
16,32,68,0.44,0
38,45,97,0.56,0
56,20,55,0.38,1
19,11,41,0.05,0
57,33,48,0.48,0
27,213,98,0.15,0
40,262,64,0.15,1
32,80,85,0.34,0
16,68,51,0.43,0
34,102,56,0.12,0
17,298,37,0.22,1
45,192,85,0.05,0
52,174,18,0.53,0
22,273,35,0.16,0
38,277,90,0.26,0
44,204,72,0.34,0
59,23,14,0.47,0
52,273,61,0.49,0
54,109,32,0.54,0
40,57,56,0.06,0
55,294,96,0.14,0
20,88,83,0.55,1
51,274,70,0.44,0
32,41,47,0.48,1
47,108,69,0.04,1
27,139,80,0.23,0
18,123,81,0.34,0
30,164,69,0.19,0
33,28,59,0.31,0
53,289,10,0.39,0
42,195,29,0.43,0
50,170,64,0.01,0
30,103,35,0.38,1
38,87,14,0.38,0
50,36,21,0.03,1
20,172,70,0.19,0
18,245,95,0.54,0
48,240,26,0.32,1
51,32,25,0.49,0
57,294,54,0.58,0
32,217,77,0.34,0
26,82,46,0.45,0
46,196,77,0.51,0
41,177,25,0.42,1
27,223,39,0.17,0
30,272,46,0.27,0
31,11,4,0.5,0
20,10,76,0.49,0
45,154,88,0.23,0
37,145,82,0.13,0
55,239,66,0.1,0
29,217,93,0.52,1
41,297,2,0.3,0
54,257,87,0.28,0
45,203,58,0.32,1
26,143,9,0.23,0
53,256,60,0.06,1
45,294,43,0.51,0
42,270,77,0.25,0
18,194,4,0.5,1
52,195,76,0.15,0
45,113,62,0.11,0
18,230,42,0.26,0
25,238,25,0.13,0
50,181,2,0.12,0
55,65,69,0.47,1
37,149,52,0.48,0
42,197,86,0.35,0
17,214,78,0.58,0
35,207,33,0.29,1
39,245,16,0.5,0
31,111,11,0.28,1
57,269,97,0.08,0
52,299,56,0.56,0
31,65,54,0.23,0
20,219,76,0.32,0
57,103,83,0.17,1
33,285,65,0.49,0
54,19,62,0.34,0
51,160,10,0.31,0
54,228,53,0.54,0
49,48,43,0.46,0
28,155,74,0.53,0
38,294,63,0.21,0
34,69,40,0.29,0
24,175,51,0.15,1
57,154,98,0.56,0
45,89,51,0.58,0
41,176,81,0.41,0
37,106,38,0.58,0
25,45,42,0.17,0
24,241,75,0.25,1
27,134,86,0.25,0
58,146,31,0.46,1
39,74,63,0.4,0
32,123,52,0.13,0
26,267,40,0.45,0
20,196,77,0.27,0
18,95,37,0.24,1
56,33,24,0.44,1
47,281,5,0.5,1
18,34,44,0.15,1
42,104,27,0.34,0
51,238,35,0.12,0
23,246,24,0.28,1
39,229,41,0.13,0
17,272,96,0.24,0
42,107,76,0.22,0
42,57,97,0.09,0
27,81,52,0.5,0
57,24,35,0.3,0
18,195,95,0.06,0
55,21,71,0.3,0
43,155,58,0.27,0
36,180,78,0.28,0
35,55,86,0.19,1
57,31,12,0.54,0
51,63,63,0.34,1
56,292,90,0.1,0
28,159,71,0.44,1
59,128,50,0.56,1
36,246,4,0.57,0
59,20,98,0.37,0
53,110,53,0.48,0
57,295,7,0.44,0
24,27,50,0.56,0
38,101,47,0.06,1
53,96,60,0.5,0
37,270,37,0.18,0
26,60,14,0.13,0
31,110,34,0.06,0
38,129,50,0.59,0
33,112,17,0.15,0
55,102,63,0.24,0
30,192,73,0.31,1
43,299,97,0.06,0
26,80,73,0.4,0
57,213,89,0.12,1
28,189,93,0.46,1
32,167,26,0.06,1
56,18,41,0.33,0
18,255,33,0.55,0
47,88,87,0.56,0
35,68,78,0.59,0
47,46,54,0.2,1
42,284,70,0.52,0
44,118,3,0.25,0
48,72,26,0.55,1
48,278,34,0.09,1
49,173,98,0.19,1
47,295,60,0.12,0
58,251,82,0.18,0
20,138,6,0.44,0
47,119,24,0.47,0
44,43,82,0.48,1
34,152,22,0.04,0
24,75,29,0.26,0
21,108,93,0.24,0
21,126,96,0.02,0
55,160,81,0.42,1
30,26,15,0.59,0
41,64,88,0.33,1
31,299,52,0.21,0
26,94,34,0.12,1
17,191,24,0.02,0
49,133,38,0.33,0
51,92,58,0.0,0
32,28,11,0.19,0
57,22,2,0.18,0
59,146,70,0.58,0
53,201,19,0.15,0
57,211,7,0.6,0
54,185,20,0.02,0
21,61,13,0.6,0
31,56,19,0.47,1
28,225,73,0.35,1
46,126,98,0.03,0
23,203,32,0.35,0
47,114,86,0.16,0
38,279,83,0.55,0
45,83,40,0.52,0
49,55,12,0.21,0
43,205,12,0.08,1
45,93,96,0.5,0
57,247,32,0.32,1
17,23,75,0.16,0
46,68,92,0.43,1
59,137,33,0.0,0
29,31,32,0.09,0
51,30,46,0.34,0
32,62,43,0.01,0
21,143,6,0.36,0
39,112,35,0.56,0
52,98,35,0.23,0
25,81,99,0.39,0
46,165,87,0.57,0
31,151,93,0.08,0
45,123,97,0.02,0
29,216,86,0.53,1
20,293,17,0.2,1
36,262,90,0.39,1
38,196,83,0.03,0
41,190,24,0.5,0
50,266,49,0.35,0
19,200,34,0.14,1
54,60,46,0.52,1
46,154,38,0.25,0
30,91,47,0.33,0
16,104,99,0.11,0
33,217,16,0.39,0
47,187,99,0.48,0
38,98,7,0.55,1
43,188,85,0.22,1
33,244,57,0.42,1
49,164,84,0.05,0
50,295,61,0.1,0
55,220,13,0.26,1
48,46,58,0.57,1
51,127,59,0.21,0
23,270,72,0.21,1
47,151,88,0.44,0
42,122,17,0.4,0
23,170,17,0.14,0
42,294,79,0.45,0
28,29,72,0.34,0
33,77,56,0.34,0
20,10,1,0.56,0
47,34,14,0.44,0
35,172,25,0.42,1
35,78,8,0.05,1
54,297,53,0.34,1
47,18,22,0.59,0
49,75,81,0.57,1
44,75,21,0.17,0
21,82,73,0.26,1
44,89,80,0.32,0
49,242,93,0.29,0
30,50,29,0.16,0
48,168,25,0.19,0
38,217,38,0.34,0
48,254,16,0.45,0
44,190,36,0.27,0
26,123,19,0.13,1
34,47,58,0.59,1
41,194,82,0.17,0
44,67,66,0.53,0
40,296,41,0.23,0
51,118,80,0.23,0
48,284,97,0.15,0
56,245,10,0.5,0
43,149,37,0.26,1
47,281,31,0.19,0
36,265,69,0.16,0
27,56,31,0.16,0
53,43,89,0.53,0
27,220,93,0.34,0
39,53,39,0.01,0
39,146,32,0.41,0
53,12,90,0.09,0
18,256,17,0.1,1
20,290,44,0.05,0
20,123,80,0.33,0
40,174,12,0.2,1
18,64,41,0.54,0
37,185,65,0.19,0
31,85,92,0.18,0
18,255,75,0.57,0
48,162,24,0.15,0
37,262,53,0.55,0
21,230,46,0.44,0
38,294,33,0.07,0
18,146,85,0.51,0
43,105,66,0.48,0
51,147,77,0.09,0
22,275,18,0.12,0
43,299,39,0.12,0
33,220,81,0.16,0
54,272,98,0.58,0
20,264,80,0.3,1
18,54,38,0.56,0
26,23,87,0.11,0
30,43,43,0.08,0
22,169,28,0.4,1
24,52,21,0.52,0
48,189,92,0.23,0
31,14,92,0.31,0
23,51,63,0.15,0
33,41,22,0.55,1
38,98,19,0.42,0
35,94,33,0.54,1
23,261,60,0.4,0
19,180,40,0.32,0
26,178,53,0.52,0
50,31,39,0.58,1
25,299,99,0.3,0
41,240,58,0.14,1
42,233,45,0.02,0
53,95,88,0.31,0
34,155,21,0.35,1
56,65,68,0.05,1
31,160,35,0.52,0
40,129,29,0.12,0
20,290,46,0.4,0
53,49,70,0.11,0
21,51,86,0.03,0
30,81,30,0.35,0
45,124,5,0.18,1
18,200,75,0.26,1
48,70,70,0.06,0
52,99,41,0.49,1
28,202,44,0.1,0
18,105,82,0.37,0
57,57,93,0.1,0
26,248,67,0.09,0
25,164,32,0.2,0
54,85,69,0.39,0
20,26,81,0.54,0
32,208,56,0.15,0
47,28,25,0.5,0
32,10,24,0.47,0
18,290,31,0.45,0
51,153,62,0.42,0
57,200,88,0.41,0
46,273,61,0.15,0
20,254,96,0.38,0
57,298,39,0.09,1
53,146,97,0.05,0
44,84,68,0.04,0
48,134,81,0.24,0
54,125,11,0.21,0
48,72,65,0.11,1
48,264,85,0.58,0
35,67,38,0.19,0
33,187,81,0.44,0
21,24,6,0.59,0
59,29,79,0.45,0
58,125,49,0.12,0
23,201,57,0.42,0
59,186,92,0.12,1
22,54,84,0.14,0
55,236,48,0.25,0
40,114,88,0.55,0
36,176,67,0.46,0
46,251,69,0.59,0
56,129,25,0.48,0
28,201,95,0.24,1
59,49,42,0.3,0
51,239,73,0.03,0
27,30,63,0.41,0
54,237,72,0.1,0
16,97,5,0.6,0
18,178,59,0.27,0
36,133,88,0.5,0
50,169,50,0.2,0
41,291,52,0.41,0
41,276,69,0.07,0
25,46,69,0.04,0
57,53,50,0.45,0
46,201,74,0.39,0
53,164,82,0.29,1
44,259,15,0.44,0
55,128,11,0.03,0
58,42,45,0.21,0
20,258,59,0.48,0
31,263,8,0.38,0
49,45,15,0.34,1
19,24,60,0.1,0
19,241,20,0.57,0
35,41,8,0.17,1
36,252,85,0.55,0
37,236,60,0.15,0
46,173,68,0.51,0
24,279,60,0.24,1
57,286,47,0.25,0
46,170,38,0.6,0
41,98,20,0.5,1
43,150,37,0.23,0
25,139,8,0.48,1
35,39,81,0.16,0
36,164,90,0.26,0
46,282,7,0.25,0
26,175,52,0.48,1
22,271,14,0.41,0
48,268,11,0.19,0
30,146,93,0.33,0
52,134,73,0.55,0
39,283,57,0.11,0
40,181,91,0.57,0
36,213,29,0.34,0
58,206,11,0.56,0
55,127,81,0.0,0
49,169,31,0.08,0
28,60,65,0.01,0
24,95,51,0.31,0
41,33,91,0.16,0
33,241,99,0.53,0
56,105,52,0.2,1
26,210,81,0.53,0
19,277,33,0.31,0
50,168,76,0.38,0
28,54,44,0.03,0
28,268,48,0.07,0
55,190,44,0.48,0
49,291,13,0.2,1
31,249,6,0.31,0
19,53,72,0.56,0
37,88,86,0.19,0
19,158,8,0.29,0
44,23,94,0.47,0
17,163,30,0.36,0
32,100,37,0.04,1
35,104,72,0.34,0
58,58,22,0.15,0
47,88,2,0.33,0
58,25,94,0.08,0
37,296,34,0.01,1
27,262,88,0.02,0
46,264,85,0.27,0
18,58,88,0.53,0
46,249,66,0.0,0
43,208,29,0.4,0
20,278,16,0.01,0
53,15,27,0.46,1
48,165,54,0.22,1
18,144,88,0.55,0
39,163,13,0.26,0
51,28,48,0.09,1
21,77,13,0.21,0
47,243,80,0.48,0
55,119,72,0.35,0
32,197,97,0.01,1
59,39,5,0.37,0
59,14,98,0.42,1
26,193,17,0.55,0
36,60,41,0.38,0
44,270,55,0.51,0
47,227,6,0.13,0
25,69,94,0.16,0
40,62,13,0.43,0
39,67,38,0.53,0
21,208,21,0.04,1
56,63,64,0.56,0
42,169,69,0.49,0
30,206,88,0.22,0
19,110,71,0.16,0
20,60,9,0.15,0
23,247,27,0.18,0
24,98,17,0.17,0
55,214,68,0.48,0
32,69,76,0.06,0
38,163,77,0.05,0
18,106,52,0.13,1
59,119,77,0.25,0
27,180,83,0.54,0
16,93,71,0.43,0
40,58,83,0.27,0
19,219,90,0.32,0
55,92,66,0.49,0
51,25,88,0.36,0
52,37,18,0.42,0
18,298,12,0.18,1
53,267,47,0.49,0
44,80,82,0.43,0
56,87,24,0.3,1
38,186,43,0.54,0
26,245,61,0.48,0
38,28,74,0.03,0
29,80,52,0.53,0
19,119,99,0.38,0
17,126,68,0.49,0
49,28,18,0.01,1
46,96,91,0.37,1
53,14,96,0.14,1
33,155,17,0.58,0
23,213,71,0.45,0
30,173,92,0.38,0
57,294,44,0.2,0
23,83,14,0.15,1
17,156,52,0.44,0
40,214,11,0.1,0
19,229,7,0.6,0
44,170,55,0.28,0
57,270,75,0.13,0
26,158,57,0.46,0
48,10,5,0.33,0
37,252,34,0.43,1
31,139,5,0.5,1
58,227,88,0.27,0
52,155,39,0.34,1
41,201,46,0.13,0
20,146,73,0.34,1
20,81,41,0.29,0
52,252,63,0.34,0
43,167,59,0.45,0
24,261,63,0.17,0
36,43,28,0.45,0
53,232,94,0.12,1
49,204,41,0.07,1
26,274,48,0.59,1
54,296,74,0.22,0
35,223,97,0.08,0
26,292,78,0.37,1
30,18,95,0.47,0
28,250,58,0.44,0
35,158,78,0.2,0
57,256,62,0.56,0
30,54,68,0.01,0
46,156,29,0.52,0
48,126,59,0.26,0
28,240,31,0.56,0
43,82,11,0.49,0
43,251,21,0.34,0
33,43,59,0.51,0
59,270,86,0.43,1
28,160,2,0.24,0
23,266,60,0.0,0
30,171,50,0.33,0
21,154,8,0.35,0
43,164,42,0.49,1
56,294,20,0.1,1
37,18,60,0.1,0
36,190,45,0.36,0
56,74,86,0.08,1
25,93,6,0.47,0
42,205,5,0.42,0
50,170,39,0.26,0
35,33,29,0.16,0
52,188,86,0.54,0
16,72,95,0.17,0
53,167,80,0.13,0
52,126,59,0.45,1
42,75,8,0.52,1
34,167,31,0.32,0
27,158,77,0.55,0
33,225,23,0.25,0
17,196,21,0.54,0
25,163,92,0.21,0
57,125,20,0.1,0
18,240,74,0.18,0
31,166,72,0.45,0
17,119,35,0.11,0
30,183,61,0.32,0
35,55,51,0.16,0
56,280,4,0.14,0
46,283,33,0.4,0
27,261,74,0.09,0
31,205,53,0.13,1
19,84,78,0.04,0
40,167,81,0.53,0
26,35,18,0.23,0
42,73,32,0.25,1
33,54,44,0.5,0
59,106,37,0.53,0
41,140,82,0.43,1
31,200,24,0.15,0
31,274,36,0.13,0
43,75,43,0.57,1
51,166,77,0.29,0
45,203,88,0.33,0
35,18,35,0.19,0
17,127,75,0.09,1
32,198,5,0.21,0
21,265,68,0.57,0
37,119,57,0.1,0
25,55,93,0.58,0
56,298,74,0.41,0
37,189,30,0.53,1
31,139,65,0.56,0
23,167,91,0.22,1
31,19,27,0.53,0
58,298,82,0.36,0
43,54,36,0.3,0
17,89,15,0.19,1
33,57,16,0.08,0
32,105,17,0.17,0
19,85,65,0.01,0
47,144,6,0.46,1
44,24,95,0.15,0
33,287,53,0.02,0
34,32,36,0.48,0
19,286,26,0.08,0
47,54,53,0.19,0
40,14,51,0.04,1
59,195,67,0.57,0
44,274,49,0.43,0
41,232,94,0.16,0
19,102,34,0.36,0
47,123,42,0.54,1
34,171,94,0.03,0
57,223,19,0.46,0
42,158,21,0.1,1
24,161,62,0.2,0
40,43,32,0.02,1
58,35,4,0.25,0
29,66,30,0.08,0
23,115,13,0.16,0
46,152,88,0.02,0
44,44,86,0.56,1
55,63,11,0.24,1
55,220,35,0.31,0
47,32,52,0.33,0
24,170,23,0.37,0
38,10,10,0.56,0
48,172,63,0.41,0
47,192,11,0.42,0
46,13,68,0.58,0
35,234,79,0.44,0
17,222,92,0.57,1
52,223,47,0.18,0
41,40,44,0.39,0
23,242,14,0.24,0
25,265,36,0.21,0
27,225,48,0.19,0
25,67,22,0.09,1
50,30,84,0.41,1
52,100,3,0.53,0
20,148,49,0.04,0
52,138,45,0.59,0
21,297,40,0.23,0
50,177,53,0.22,0
48,202,63,0.54,0
48,134,91,0.14,0
39,240,73,0.39,0
33,71,73,0.21,0
43,152,76,0.55,0
52,107,89,0.06,0
52,102,36,0.45,0
26,14,45,0.31,1
53,213,87,0.6,0
21,141,4,0.27,1
18,132,92,0.19,0
56,227,83,0.44,0
57,284,52,0.35,0
22,48,10,0.36,0
54,271,33,0.58,0
38,53,82,0.28,0
35,16,16,0.09,0
46,283,90,0.15,0
48,94,10,0.18,0
51,279,93,0.32,0
48,120,78,0.54,1
55,55,1,0.09,0
57,244,36,0.26,0
26,199,71,0.25,1
44,67,80,0.07,0
20,288,37,0.01,0
42,92,13,0.09,0
23,160,50,0.2,0
50,138,11,0.24,0
54,16,14,0.59,0
18,39,38,0.25,1
51,214,26,0.24,0
34,138,36,0.32,0
43,30,38,0.18,0
30,187,56,0.31,0
57,214,30,0.17,1
59,238,95,0.12,1
50,177,15,0.3,1
58,124,4,0.46,1
21,126,31,0.46,1
28,115,46,0.56,0
52,191,39,0.19,0
27,264,84,0.4,0
27,83,68,0.21,1
40,151,96,0.42,0
37,147,72,0.05,1
22,131,10,0.12,0
32,91,31,0.32,0
33,62,14,0.04,0
47,287,69,0.22,0
30,44,30,0.58,1
52,239,59,0.05,0
41,132,4,0.35,0
40,211,43,0.17,1
58,44,30,0.59,0
41,207,40,0.37,0
52,99,5,0.19,0
37,292,15,0.48,0
21,156,55,0.34,0
40,26,81,0.45,1
25,139,49,0.5,0
35,267,30,0.59,0
51,174,58,0.15,0
52,135,10,0.47,1
18,195,99,0.3,1
32,242,9,0.43,0
56,149,6,0.48,0
16,220,4,0.6,1
38,55,75,0.12,0
20,179,67,0.49,1
20,142,95,0.6,1
41,119,91,0.14,1
54,77,8,0.44,0
26,241,54,0.35,0
22,112,29,0.29,1
34,140,43,0.35,1
28,187,16,0.21,0
57,118,65,0.52,0
57,33,63,0.18,0
59,279,25,0.35,1
34,11,57,0.52,0
31,241,27,0.08,0
30,28,86,0.26,1
36,86,85,0.46,0
21,170,5,0.48,0
19,270,35,0.2,0
57,234,32,0.14,0
17,266,52,0.41,0
43,75,72,0.57,0
41,259,50,0.07,0
46,270,14,0.05,1
44,173,36,0.52,0
39,240,59,0.22,0
39,36,9,0.58,0
50,26,68,0.09,0
27,247,13,0.34,0
35,214,83,0.45,1
54,11,40,0.52,0
59,254,60,0.25,0
25,292,87,0.04,0
26,213,78,0.14,0
49,137,75,0.5,1
49,238,63,0.57,0
49,174,59,0.37,1
36,278,67,0.46,0
45,162,28,0.23,0
27,217,95,0.34,0
39,264,21,0.14,1
25,79,16,0.55,0
40,23,7,0.49,0
44,262,43,0.31,0
29,191,43,0.11,0
